,pokemon,hp,atk,def,spa,spd,spe,gender,type,level,ability,item,teratype,hitsPhysical,hitsSpecial,basePower,hasPriority,hasSTAB,hasCoverage,hitsPivot,hitsSetUp,hitsHazards,hasRemoval,hasKnockOff,hasStatus,hp_ev,atk_ev,def_ev,spa_ev,spd_ev,spe_ev,hp_iv,atk_iv,def_iv,spa_iv,spd_iv,spe_iv,nature,format
1338,Lugia,3,1,3,2,3,3,0,893,0,82,171,4,0,1,2,0,1,1,0,1,0,0,0,1,3,0,3,0,0,0,3,0,3,3,3,3,2,UU
1339,Lugia,3,1,3,2,3,3,0,893,0,82,171,16,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,0,0,0,3,3,3,3,3,3,2,Uber
1340,Ho-Oh,3,3,2,2,3,2,0,323,0,109,171,4,1,0,3,0,1,0,0,0,0,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,10,Uber
1341,Ho-Oh,3,3,2,2,3,2,0,323,0,109,171,10,1,0,3,0,1,1,0,0,0,0,0,1,2,3,0,0,0,2,3,3,3,3,3,3,0,Uber
1342,Ho-Oh,3,3,2,2,3,2,0,323,0,109,171,9,1,0,3,0,1,0,0,0,0,1,0,1,3,2,1,0,1,0,3,3,3,3,3,3,0,Uber
1343,Ho-Oh,3,3,2,2,3,2,0,323,0,109,171,9,1,0,2,0,1,0,0,0,0,1,0,1,3,0,2,0,1,0,3,3,3,3,3,3,10,Uber
1344,Ho-Oh,3,3,2,2,3,2,0,323,0,109,58,7,1,0,3,0,1,1,0,0,0,1,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,Uber
1345,Sceptile,1,1,1,2,1,3,0,841,0,165,304,7,1,0,2,0,1,1,0,1,0,0,0,1,2,3,0,0,0,2,3,3,3,3,3,3,0,NU
1346,Sceptile,1,1,1,2,1,3,0,841,0,165,155,7,1,0,1,0,1,1,0,1,0,0,0,1,3,3,0,0,0,0,3,3,3,3,3,3,0,PU
1347,Sceptile,1,1,1,2,1,3,0,841,0,90,60,2,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,24,ZU
1348,Sceptile,1,1,1,2,1,3,0,841,0,90,207,10,1,0,2,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,ZU
1349,Combusken,1,1,1,1,1,1,0,221,0,135,109,5,1,0,3,1,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,ZU
1350,Blaziken,2,2,1,2,1,1,0,221,0,135,207,5,1,0,3,0,1,0,0,1,0,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,0,OU
1351,Swampert,2,2,2,1,2,1,0,2077,0,157,203,8,1,0,1,0,1,0,1,0,1,0,1,1,3,0,3,0,0,0,3,3,3,3,3,3,10,RU
1352,Swampert,2,2,2,1,2,1,0,2077,0,157,203,4,1,0,1,0,1,0,1,0,1,0,1,1,3,0,0,0,3,0,3,3,3,3,3,3,5,NU
1353,Ludicolo,2,1,1,2,2,1,0,1943,0,146,207,18,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,15,NU
1354,Shiftry,2,2,1,2,1,1,0,87,0,160,207,1,1,0,1,1,1,0,0,1,0,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,0,ZU
1355,Pelipper,1,1,2,2,1,1,0,1273,0,24,74,10,1,1,2,0,1,0,1,0,0,0,1,1,3,0,3,0,0,0,3,3,3,3,3,0,21,OU
1356,Pelipper,1,1,2,2,1,1,0,1273,0,24,101,9,0,1,1,1,1,0,0,0,0,0,0,1,3,0,1,0,1,2,3,0,3,3,3,3,4,OU
1357,Pelipper,1,1,2,2,1,1,0,1273,0,24,74,10,1,1,2,0,1,0,1,0,0,0,0,1,3,0,3,0,0,0,3,3,3,3,3,0,21,UU
1358,Gardevoir,1,1,1,3,3,1,0,517,0,159,59,4,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,15,UU
1359,Gardevoir,1,1,1,3,3,1,0,517,0,159,59,4,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,RU
1360,Breloom,1,3,1,1,1,1,0,377,0,98,395,16,1,0,2,1,1,0,0,0,0,0,0,1,3,1,0,0,0,2,3,3,3,3,3,3,0,RU
1361,Breloom,1,3,1,1,1,1,0,377,0,149,58,5,1,0,1,1,1,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,0,NU
1362,Breloom,1,3,1,1,1,1,0,377,0,149,210,16,1,0,0,1,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,NU
1363,Breloom,1,3,1,1,1,1,0,377,0,98,395,12,1,0,1,1,1,0,0,1,0,0,0,1,2,0,0,0,2,1,3,3,3,3,3,3,5,NU
1364,Hariyama,3,2,1,1,1,1,0,169,0,39,356,16,1,0,1,1,1,0,0,0,0,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,0,NU
1365,Hariyama,3,2,1,1,1,1,0,169,0,39,18,16,1,0,0,1,1,0,0,0,0,0,1,0,0,3,0,0,2,2,3,3,3,3,3,3,0,NU
1366,Hariyama,3,2,1,1,1,1,0,169,0,39,125,16,1,0,1,1,1,0,0,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,0,NU
1367,Hariyama,3,2,1,1,1,1,0,169,0,39,203,16,1,0,1,1,1,0,0,1,0,0,1,1,0,3,0,0,2,2,3,3,3,3,3,3,0,NU
1368,Hariyama,3,2,1,1,1,1,0,169,0,39,203,16,1,0,1,1,1,0,0,1,0,0,1,1,1,2,0,0,3,1,3,3,3,3,3,3,0,PU
1369,Sableye,1,1,1,1,1,1,0,69,0,101,171,13,1,0,1,0,1,0,0,0,0,0,1,1,3,0,3,0,0,0,3,3,3,3,3,3,10,ZU
1370,Sableye,1,1,1,1,1,1,0,69,0,101,171,13,1,0,1,0,1,0,0,0,0,0,1,1,3,0,3,0,0,0,3,3,3,3,3,3,10,RU
1371,Sableye,1,1,1,1,1,1,0,69,0,101,203,1,1,0,1,0,1,0,0,0,0,0,1,1,3,0,0,0,3,0,3,3,3,3,3,3,4,PU
1372,Medicham,1,1,1,1,1,1,0,611,0,103,59,5,1,0,2,0,1,1,0,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,ZU
1373,Medicham,1,1,1,1,1,1,0,611,0,103,207,5,1,0,2,0,1,1,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,ZU
1374,Medicham,1,1,1,1,1,1,0,611,0,103,59,16,1,0,1,1,1,1,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,0,PU
1375,Volbeat,1,1,1,1,1,1,0,4,0,101,171,2,1,0,1,0,1,0,1,0,0,0,0,1,3,0,0,0,3,0,3,3,3,3,3,0,22,ZU
1376,Camerupt,1,2,1,2,1,1,0,527,0,133,203,18,0,1,2,0,1,0,0,0,1,0,0,1,3,0,0,0,3,0,3,0,3,3,3,3,4,ZU
1377,Torkoal,1,1,3,1,1,0,0,289,0,25,169,7,1,1,1,0,1,0,0,0,1,1,0,1,3,0,3,0,0,0,3,3,3,3,3,3,2,OU
1378,Torkoal,1,1,3,1,1,0,0,289,0,25,169,8,1,1,1,0,1,1,0,0,1,1,0,1,3,0,3,0,0,0,3,3,3,3,3,3,2,RU
1379,Torkoal,1,1,3,1,1,0,0,289,0,25,48,6,0,1,3,1,1,1,0,0,0,0,0,1,3,0,0,3,0,0,3,0,3,3,3,0,18,OU
1380,Torkoal,1,1,3,1,1,0,0,289,0,25,169,8,1,1,1,0,1,0,0,0,1,1,0,1,3,0,3,0,0,0,3,3,3,3,3,3,2,UU
1381,Torkoal,1,1,3,1,1,0,0,289,0,25,169,6,1,1,1,0,1,1,0,0,1,1,0,1,3,0,3,0,0,0,3,3,3,3,3,3,2,UU
1382,Flygon,2,2,1,1,1,2,0,155,0,65,210,16,1,0,1,0,1,0,1,0,1,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,RU
1383,Flygon,2,2,1,1,1,2,0,155,0,65,58,16,1,0,2,1,1,1,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,RU
1384,Flygon,2,2,1,1,1,2,0,155,0,65,210,16,1,0,1,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,RU
1385,Flygon,2,2,1,1,1,2,0,155,0,65,59,16,1,0,2,0,1,1,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,RU
1386,Flygon,2,2,1,1,1,2,0,155,0,65,59,16,1,0,2,0,1,1,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,NU
1387,Flygon,2,2,1,1,1,2,0,155,0,65,58,16,1,0,1,1,1,1,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,NU
1388,Flygon,2,2,1,1,1,2,0,155,0,65,210,16,1,0,1,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,NU
1389,Flygon,2,2,1,1,1,2,0,155,0,65,210,16,1,0,1,0,1,0,1,0,1,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,NU
1390,Cacturne,1,2,1,2,1,1,0,87,0,170,207,1,1,1,2,1,1,0,0,0,1,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,17,ZU
1391,Cacturne,1,2,1,2,1,1,0,87,0,170,133,1,1,1,2,1,1,0,0,0,1,0,0,1,0,3,0,2,0,1,3,3,3,3,3,3,17,PU
1392,Altaria,1,1,2,1,2,1,0,95,0,85,171,16,1,0,3,0,1,0,0,0,0,1,0,1,3,0,2,0,0,1,3,3,3,3,3,3,10,NU
1393,Altaria,1,1,2,1,2,1,0,95,0,85,171,16,0,1,0,0,0,0,0,0,0,1,0,1,3,0,2,0,0,1,3,3,3,3,3,3,2,NU
1394,Whiscash,3,1,1,1,1,1,0,2077,0,88,171,2,1,1,2,0,1,1,0,0,1,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,22,ZU
1395,Crawdaunt,1,2,1,2,1,1,0,201,0,1,58,18,1,0,2,1,1,1,0,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,0,UU
1396,Crawdaunt,1,2,1,2,1,1,0,201,0,1,207,18,1,0,1,1,1,0,0,1,0,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,0,RU
1397,Crawdaunt,1,2,1,2,1,1,0,201,0,1,58,18,1,0,2,1,1,1,0,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,0,RU
1398,Milotic,2,1,1,2,3,1,0,4489,0,75,171,13,1,1,1,0,1,0,1,0,0,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,4,RU
1399,Milotic,2,1,1,2,3,1,0,4489,0,75,171,13,1,1,1,0,1,1,1,0,0,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,2,NU
1400,Milotic,2,1,1,2,3,1,0,4489,0,75,171,13,1,1,1,0,1,0,1,0,0,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,2,PU
1401,Dusclops,0,1,3,1,3,0,0,529,0,102,109,1,0,1,0,0,1,0,0,0,0,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,4,ZU
1402,Salamence,2,3,1,2,1,2,0,95,0,58,171,4,1,1,3,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,UU
1403,Salamence,2,3,1,2,1,2,0,95,0,58,342,2,1,0,3,0,0,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,Uber
1404,Salamence-Mega,2,3,3,3,2,3,0,95,0,177,342,2,1,0,3,0,0,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,Uber
1405,Metagross,2,3,3,2,2,1,0,2773,0,13,58,16,1,0,0,1,1,1,0,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,0,UU
1406,Metagross,2,3,3,2,2,1,0,2773,0,13,133,8,1,0,3,0,1,1,0,0,1,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,UU
1407,Regirock,2,2,3,1,2,1,0,2809,0,13,203,13,1,0,2,0,1,1,0,0,1,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,10,PU
1408,Regirock,2,2,3,1,2,1,0,2809,0,13,203,13,1,0,0,0,1,1,0,1,1,0,0,1,3,0,1,0,2,0,3,3,3,3,3,3,10,ZU
1409,Registeel,2,1,3,1,3,1,0,3481,0,13,203,8,1,0,0,0,1,1,0,1,1,0,0,1,3,0,2,0,1,0,3,3,3,3,3,3,10,RU
1410,Latias,2,1,2,2,3,3,0,235,0,65,513,13,0,1,0,0,1,1,0,1,0,0,0,1,3,0,0,0,0,3,3,3,3,3,3,3,24,OU
1411,Latios,2,1,1,3,3,3,0,235,0,65,365,16,0,1,3,0,1,0,0,1,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,OU
1412,Latios,2,1,1,3,3,3,0,235,0,65,60,2,0,1,3,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,OU
1413,Latios,2,1,1,3,3,3,0,235,0,65,59,16,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,OU
1414,Latios,2,1,1,3,3,3,0,235,0,65,60,2,0,1,3,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,UU
1415,Latios,2,1,1,3,3,3,0,235,0,65,365,16,0,1,3,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,UU
1416,Latios,2,1,1,3,3,3,0,235,0,65,365,16,0,1,3,0,1,0,0,1,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,UU
1417,Kyogre,2,2,2,3,3,2,0,4489,0,24,171,13,0,1,3,0,1,1,0,1,0,0,0,1,3,0,2,1,0,1,3,0,3,3,3,3,2,Uber
1418,Kyogre,2,2,2,3,3,2,0,4489,0,24,59,18,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,3,24,Uber
1419,Kyogre,2,2,2,3,3,2,0,4489,0,24,60,18,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,3,24,Uber
1420,Kyogre,2,2,2,3,3,2,0,4489,0,24,36,18,0,1,3,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,15,Uber
1421,Kyogre,2,2,2,3,3,2,0,4489,0,24,36,18,0,1,2,0,1,1,0,1,0,0,0,1,3,0,2,0,1,0,3,0,3,3,3,3,2,Uber
1422,Kyogre-Primal,2,3,2,3,3,2,0,4489,0,219,36,18,0,1,3,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,15,Uber
1423,Kyogre-Primal,2,3,2,3,3,2,0,4489,0,219,36,18,0,1,2,0,1,1,0,1,0,0,0,1,3,0,2,0,1,0,3,0,3,3,3,3,2,Uber
1424,Groudon,2,3,3,2,2,2,0,961,0,25,203,4,1,0,3,0,1,0,0,0,1,0,0,1,2,0,3,0,0,1,3,3,3,3,3,3,10,Uber
1425,Groudon,2,3,3,2,2,2,0,961,0,25,203,4,1,0,3,0,1,1,0,1,0,0,0,1,2,3,0,0,0,1,3,3,3,3,3,3,0,Uber
1426,Groudon,2,3,3,2,2,2,0,961,0,193,319,10,1,1,3,0,1,1,0,0,1,0,0,1,3,0,1,0,2,0,3,3,3,3,3,3,21,Uber
1427,Groudon,2,3,3,2,2,2,0,961,0,25,319,10,1,0,3,0,1,1,0,1,0,0,0,1,2,3,0,0,0,2,3,3,3,3,3,3,0,Uber
1428,Groudon,2,3,3,2,2,2,0,961,0,25,319,10,1,0,3,0,1,1,0,1,1,0,0,1,3,2,2,0,0,0,3,3,3,3,3,3,10,Uber
1429,Groudon,2,3,3,2,2,2,0,961,0,25,319,10,1,1,3,0,1,1,0,0,1,0,0,1,0,0,0,3,1,2,3,3,3,3,3,3,14,Uber
1430,Groudon,2,3,3,2,2,2,0,961,0,25,319,10,1,1,3,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,9,Uber
1431,Groudon-Primal,2,3,3,3,2,2,0,527,0,193,319,10,1,1,3,0,1,0,0,0,1,0,0,1,3,0,1,0,2,0,3,3,3,3,3,3,21,Uber
1432,Groudon-Primal,2,3,3,3,2,2,0,527,0,193,319,10,1,0,3,0,1,1,0,1,0,0,0,1,2,3,0,0,0,2,3,3,3,3,3,3,0,Uber
1433,Groudon-Primal,2,3,3,3,2,2,0,527,0,193,319,10,1,0,3,0,1,1,0,1,1,0,0,1,3,2,2,0,0,0,3,3,3,3,3,3,10,Uber
1434,Groudon-Primal,2,3,3,3,2,2,0,527,0,193,319,10,1,1,3,0,1,0,0,0,1,0,0,1,0,0,0,3,1,2,3,3,3,3,3,3,14,Uber
1435,Groudon-Primal,2,3,3,3,2,2,0,527,0,193,319,10,1,1,3,0,1,0,0,1,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,9,Uber
1436,Rayquaza,3,3,2,3,2,2,0,95,0,3,207,7,1,0,2,1,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,Uber
1437,Rayquaza,3,3,2,3,2,2,0,95,0,3,207,12,1,0,2,1,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,Uber
1438,Rayquaza,3,3,2,3,2,2,0,95,0,3,58,7,1,0,3,1,1,1,1,0,0,0,0,0,1,3,0,0,0,2,3,3,3,3,3,3,11,Uber
1439,Rayquaza,3,3,2,3,2,2,0,95,0,3,207,7,1,0,3,1,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,Uber
1440,Jirachi,2,2,2,2,2,2,0,2773,0,120,203,18,1,0,1,0,1,1,1,0,0,0,0,1,3,0,1,0,2,1,3,3,3,3,3,3,5,UU
1441,Jirachi,2,2,2,2,2,2,0,2773,0,120,203,18,1,0,2,0,1,1,0,0,1,0,0,1,3,0,0,0,0,3,3,3,3,3,3,3,11,RU
1442,Jirachi,2,2,2,2,2,2,0,2773,0,120,203,18,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,3,0,2,3,0,3,3,3,3,24,RU
1443,Jirachi,2,2,2,2,2,2,0,2773,0,120,59,16,1,0,1,0,1,0,1,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,RU
1444,Deoxys,1,3,1,3,1,3,0,2209,0,102,207,14,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,16,UU
1445,Deoxys-Attack,1,3,0,3,0,3,0,2209,0,102,207,8,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,16,Uber
1446,Deoxys-Attack,1,3,0,3,0,3,0,2209,0,102,133,8,0,1,2,0,1,1,0,0,1,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,Uber
1447,Deoxys-Attack,1,3,0,3,0,3,0,2209,0,102,207,8,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,2,3,3,3,3,3,16,Uber
1448,Deoxys-Attack,1,3,0,3,0,3,0,2209,0,102,133,16,0,1,2,0,1,1,0,0,1,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,Uber
1449,Deoxys-Attack,1,3,0,3,0,3,0,2209,0,102,294,14,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,3,24,Uber
1450,Deoxys-Defense,1,1,3,1,3,2,0,2209,0,102,171,8,1,0,1,0,0,0,1,0,1,0,1,1,3,0,2,0,0,1,3,3,3,3,3,3,10,RU
1451,Deoxys-Speed,1,1,2,2,2,3,0,2209,0,102,171,5,1,1,3,0,1,1,0,0,0,0,1,0,0,2,0,3,0,1,3,3,3,3,3,3,16,OU
1452,Deoxys-Speed,1,1,2,2,2,3,0,2209,0,102,207,5,0,1,3,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,15,OU
1453,Deoxys-Speed,1,1,2,2,2,3,0,2209,0,102,66,8,1,1,2,0,1,1,0,0,1,0,1,1,3,0,2,0,0,2,3,3,3,3,3,3,16,OU
1454,Deoxys-Speed,1,1,2,2,2,3,0,2209,0,102,328,8,0,1,3,0,1,0,0,0,1,0,0,1,3,0,2,0,0,1,3,3,3,3,3,3,24,Uber
1455,Deoxys-Speed,1,1,2,2,2,3,0,2209,0,102,328,16,0,0,0,0,0,0,0,0,1,0,0,1,3,0,2,0,0,1,3,0,3,3,3,3,24,Uber
1456,Deoxys-Speed,1,1,2,2,2,3,0,2209,0,102,209,8,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,3,0,3,3,3,3,24,Uber
1457,Torterra,2,2,2,1,1,1,0,899,0,90,210,16,1,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,RU
1458,Torterra,2,2,2,1,1,1,0,899,0,90,210,8,1,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,NU
1459,Infernape,1,2,1,2,1,2,0,221,0,11,10,5,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,RU
1460,Infernape,1,2,1,2,1,2,0,221,0,11,59,5,1,0,3,0,1,0,1,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,RU
1461,Infernape,1,2,1,2,1,2,0,221,0,11,60,6,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,24,NU
1462,Infernape,1,2,1,2,1,2,0,221,0,11,59,5,1,0,2,0,1,0,1,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,11,NU
1463,Empoleon,2,1,1,2,2,1,0,3953,0,187,203,4,0,1,1,0,1,1,0,0,0,0,0,1,2,0,0,2,0,2,3,0,3,3,3,3,15,RU
1464,Empoleon,2,1,1,2,2,1,0,3953,0,187,203,4,1,1,1,0,1,0,0,0,1,0,1,1,3,0,0,0,3,0,3,0,3,3,3,3,4,RU
1465,Staraptor,2,2,1,1,1,2,0,779,0,108,58,7,1,0,2,1,1,1,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,NU
1466,Bastiodon,1,1,3,1,3,0,0,3127,0,134,203,4,1,0,0,0,1,1,0,0,1,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,5,NU
1467,Floatzel,2,2,1,1,1,3,0,4489,0,171,58,18,1,0,1,1,1,1,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,PU
1468,Gastrodon,3,1,1,2,1,1,0,2077,0,141,171,13,0,1,2,0,1,1,0,0,1,0,0,1,3,0,2,0,2,0,3,0,3,3,3,3,4,UU
1469,Gastrodon,3,1,1,2,1,1,0,2077,0,140,328,8,1,1,2,0,1,1,0,0,1,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,21,RU
1470,Ambipom,1,2,1,1,1,3,0,1681,0,149,171,12,1,0,0,1,1,0,1,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,11,NU
1471,Ambipom,1,2,1,1,1,3,0,1681,0,149,171,12,1,0,0,1,1,0,1,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,11,PU
1472,Drifblim,3,1,1,2,1,1,0,437,0,2,171,4,0,1,1,0,1,0,0,0,0,1,0,1,0,0,3,0,0,3,3,0,3,3,3,3,24,ZU
1473,Drifblim,3,1,1,2,1,1,0,437,0,165,155,3,0,1,1,0,1,0,0,1,0,0,0,1,0,0,3,0,1,2,3,3,3,3,3,3,2,NU
1474,Drifblim,3,1,1,2,1,1,0,437,0,165,171,4,0,1,1,0,1,0,0,1,0,1,0,1,3,0,0,0,0,3,3,3,3,3,3,3,24,PU
1475,Mismagius,1,1,1,2,2,2,0,529,0,65,59,4,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,NU
1476,Mismagius,1,1,1,2,2,2,0,529,0,65,203,4,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,NU
1477,Mismagius,1,1,1,2,2,2,0,529,0,65,203,4,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,PU
1478,Mismagius,1,1,1,2,2,2,0,529,0,65,59,4,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,ZU
1479,Skuntank,2,1,1,1,1,1,0,129,0,2,328,1,1,0,2,1,1,0,0,0,0,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,11,PU
1480,Bronzong,1,1,3,1,3,1,0,2773,0,65,203,4,1,1,0,0,1,1,0,0,1,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,4,NU
1481,Bronzong,1,1,3,1,3,1,0,2773,0,65,203,4,1,1,0,0,1,1,0,1,0,0,0,1,3,0,0,0,2,1,3,3,3,3,3,3,4,NU
1482,Bronzong,1,1,3,1,3,1,0,2773,0,65,203,4,1,1,1,0,1,1,0,1,1,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,2,RU
1483,Spiritomb,1,1,2,2,2,1,0,69,0,55,203,1,0,1,1,0,1,1,0,1,0,0,0,1,3,0,0,3,0,0,3,0,3,3,3,0,18,ZU
1484,Spiritomb,1,1,2,2,2,1,0,69,0,55,203,13,1,1,1,0,1,0,0,0,0,0,0,1,3,0,3,0,0,0,3,0,3,3,3,3,2,ZU
1485,Garchomp,3,3,2,1,1,2,0,155,0,112,328,8,1,0,1,0,1,0,0,0,1,0,0,1,3,0,2,0,0,1,3,3,3,3,3,3,10,OU
1486,Garchomp,3,3,2,1,1,2,0,155,0,112,210,6,1,0,1,0,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
1487,Garchomp,3,3,2,1,1,2,0,155,0,112,133,8,1,0,1,0,1,0,0,0,1,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,UU
1488,Garchomp,3,3,2,1,1,2,0,155,0,112,328,16,1,0,1,0,1,0,0,0,1,0,0,1,3,0,0,0,0,3,3,3,3,3,3,3,11,UU
1489,Lucario,1,2,1,2,1,2,0,767,0,56,207,12,1,0,2,1,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,RU
1490,Lucario,1,2,1,2,1,2,0,767,0,138,214,5,1,0,2,1,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,Uber
1491,Lucario-Mega,1,3,1,3,1,3,0,767,0,1,214,5,1,0,2,1,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,Uber
1492,Hippopotas,1,1,1,1,1,0,0,961,0,116,360,8,1,0,2,0,1,0,0,0,1,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,10,ZU
1493,Hippowdon,3,2,3,1,1,1,0,961,0,116,203,18,1,0,2,0,1,0,0,0,1,0,0,1,3,0,2,0,2,0,3,3,3,3,3,3,10,UU
1494,Hippowdon,3,2,3,1,1,1,0,961,0,116,328,8,1,0,2,0,1,0,0,0,1,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,10,RU
1495,Toxicroak,2,2,1,1,1,1,0,559,0,26,207,1,1,0,3,1,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,RU
