,pokemon,hp,atk,def,spa,spd,spe,gender,type,level,ability,item,teratype,hitsPhysical,hitsSpecial,basePower,hasPriority,hasSTAB,hasCoverage,hitsPivot,hitsSetUp,hitsHazards,hasRemoval,hasKnockOff,hasStatus,hp_ev,atk_ev,def_ev,spa_ev,spd_ev,spe_ev,hp_iv,atk_iv,def_iv,spa_iv,spd_iv,spe_iv,nature,format
953,Armarouge,2,1,2,3,1,1,0,799,0,172,513,12,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,RU
954,Ceruledge,1,3,1,1,2,1,0,391,0,172,207,8,1,0,1,1,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
955,Ceruledge,1,3,1,1,2,1,0,391,0,32,70,0,1,0,1,1,1,0,0,1,0,0,0,1,3,0,0,0,2,1,3,3,3,3,3,3,5,OU
956,Bellibolt,3,1,2,2,1,1,0,49,0,137,328,4,0,1,1,0,1,1,1,0,0,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,2,NU
957,Bellibolt,3,1,2,2,1,1,0,49,0,137,171,2,0,1,1,0,1,1,1,0,0,0,0,1,3,0,2,0,1,0,3,0,3,3,3,3,2,UU
958,Bellibolt,3,1,2,2,1,1,0,49,0,137,171,18,0,1,1,0,1,1,1,0,0,0,0,1,3,0,2,0,0,1,3,0,3,3,3,3,2,RU
959,Gengar,1,1,1,3,1,3,0,989,0,18,10,8,0,1,2,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,RU
960,Gengar,1,1,1,3,1,3,0,989,0,18,171,4,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,RU
961,Gengar,1,1,1,3,1,3,0,989,0,18,59,8,0,1,2,0,1,0,0,0,1,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,RU
962,Kilowattrel,1,1,1,2,1,3,0,133,0,169,171,16,1,1,1,0,1,0,1,0,0,0,0,1,2,0,0,1,0,3,3,3,3,3,3,3,24,NU
963,Kilowattrel,1,1,1,2,1,3,0,133,0,169,171,7,0,1,2,0,1,0,1,0,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,RU
964,Mabosstiff,2,2,2,1,1,1,0,9,0,232,59,1,1,0,2,0,1,1,0,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,ZU
965,Grafaiai,1,1,1,1,1,3,0,1763,0,100,59,1,1,0,2,0,1,0,1,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,11,ZU
966,Grafaiai,1,1,1,1,1,3,0,1763,0,101,171,12,1,0,2,0,1,0,0,1,0,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,11,ZU
967,Grafaiai,1,1,1,1,1,3,0,1763,0,100,171,1,1,0,2,0,1,0,1,0,0,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,11,ZU
968,Grafaiai,1,1,1,1,1,3,0,1763,0,165,155,1,1,0,1,0,1,0,0,1,0,0,1,1,2,3,0,0,0,1,3,3,3,3,3,3,0,NU
969,Grafaiai,1,1,1,1,1,3,0,1763,0,101,171,1,1,0,2,0,1,0,0,0,0,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,11,NU
970,Grafaiai,1,1,1,1,1,3,0,1763,0,165,155,7,1,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,PU
971,Brambleghast,1,2,1,1,1,2,0,667,0,160,171,4,1,0,2,0,1,0,0,0,0,1,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,NU
972,Brambleghast,1,2,1,1,1,2,0,667,0,160,58,8,1,1,2,1,1,1,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,NU
973,Brambleghast,1,2,1,1,1,2,0,667,0,160,171,1,1,1,0,0,1,0,0,0,0,1,0,1,3,0,2,0,0,1,3,3,3,3,3,3,2,NU
974,Toedscruel,2,1,1,1,3,2,0,899,0,298,171,18,1,1,2,0,1,0,0,0,0,1,1,0,0,0,0,3,0,3,3,3,3,3,3,3,24,ZU
975,Scovillain,1,2,1,2,1,1,0,493,0,12,60,6,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,15,ZU
976,Scovillain,1,2,1,2,1,1,0,493,0,12,60,6,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,24,NU
977,Espathra,2,1,1,2,1,2,0,2209,0,135,106,4,0,1,0,0,1,1,0,1,0,0,0,1,2,0,2,0,0,2,3,3,3,3,3,3,2,Uber
978,Tinkatuff,1,1,1,1,1,1,0,649,0,77,109,18,1,0,1,0,0,0,0,0,1,0,1,1,3,0,0,0,3,0,3,3,3,3,3,3,5,ZU
979,Tinkaton,2,1,1,1,2,2,0,649,0,93,203,8,1,0,3,0,1,0,0,0,1,0,1,1,3,0,2,0,1,0,3,3,3,3,3,3,5,UU
980,Tinkaton,2,1,1,1,2,2,0,649,0,93,10,18,1,0,3,0,1,0,0,0,1,0,0,1,3,0,0,0,1,2,3,3,3,3,3,3,11,OU
981,Bombirdier,1,2,1,1,1,1,0,57,0,10,171,1,1,0,2,1,1,0,0,0,0,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,0,PU
982,Bombirdier,1,2,1,1,1,1,0,57,0,10,171,16,1,0,1,0,1,0,0,0,1,0,1,1,3,0,0,0,2,1,3,3,3,3,3,3,5,PU
983,Bombirdier,1,2,1,1,1,1,0,57,0,10,171,16,1,0,1,0,1,0,1,0,1,0,1,1,3,0,0,0,2,1,3,3,3,3,3,3,5,NU
984,Palafin,2,1,1,1,1,2,0,4489,0,162,58,18,1,0,1,1,1,1,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,0,Uber
985,Palafin,2,1,1,1,1,2,0,4489,0,162,203,4,1,0,1,1,1,1,0,1,0,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,5,Uber
986,Revavroom,2,2,2,1,1,2,0,2537,0,29,10,6,1,0,2,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,UU
987,Cyclizar,1,1,1,1,1,3,0,205,0,109,18,4,1,1,1,0,1,0,1,0,0,1,1,0,2,0,0,0,2,3,3,3,3,3,3,3,24,RU
988,Cyclizar,1,1,1,1,1,3,0,205,0,109,171,8,1,0,1,0,1,0,1,0,0,1,1,1,3,0,0,0,0,3,3,3,3,3,3,3,11,RU
989,Orthworm,1,1,3,1,1,1,0,3481,0,286,203,8,1,0,0,0,1,1,0,1,1,0,0,1,3,0,1,0,2,0,3,3,3,3,3,3,10,ZU
990,Orthworm,1,1,3,1,1,1,0,3481,0,286,203,8,1,0,2,0,1,1,0,0,0,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,5,ZU
991,Orthworm,1,1,3,1,1,1,0,3481,0,286,356,18,1,0,1,0,1,1,0,0,1,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,10,Uber
992,Glimmora,2,1,2,3,1,1,0,2279,0,95,133,8,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,OU
993,Glimmora,2,1,2,3,1,1,0,2279,0,95,294,8,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,OU
994,Glimmora,2,1,2,3,1,1,0,2279,0,95,133,8,1,1,0,0,1,0,0,0,1,1,0,1,0,0,2,1,0,3,3,3,3,3,3,3,16,AG
995,Glimmora,2,1,2,3,1,1,0,2279,0,95,133,8,1,1,0,0,1,1,0,0,1,1,0,1,0,0,2,1,0,3,3,3,3,3,3,3,24,Uber
996,Houndstone,1,2,2,1,2,1,0,529,0,199,328,18,0,1,0,0,1,0,0,0,0,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,2,NU
997,Houndstone,1,2,2,1,2,1,0,529,0,115,58,8,1,0,1,1,1,1,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,0,UU
998,Houndstone,1,2,2,1,2,1,0,529,0,199,203,18,1,1,0,1,1,1,0,0,0,0,0,1,3,0,3,0,0,0,3,0,3,3,3,3,2,PU
999,Houndstone,1,2,2,1,2,1,0,529,0,199,366,4,1,0,1,1,1,1,0,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,PU
1000,Flamigo,2,2,1,1,1,2,0,247,0,119,59,5,1,0,3,0,1,0,1,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,NU
1001,Flamigo,2,2,1,1,1,2,0,247,0,119,262,16,1,0,2,0,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,NU
1002,Veluza,2,2,1,1,1,1,0,3149,0,307,356,18,1,0,1,1,1,0,0,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,ZU
1003,Veluza,2,2,1,1,1,1,0,3149,0,307,356,18,1,0,1,1,1,0,0,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,PU
1004,Dondozo,3,2,3,1,1,1,0,4489,0,164,203,5,1,0,1,0,1,0,0,0,0,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,10,OU
1005,Dondozo,3,2,3,1,1,1,0,4489,0,164,171,4,1,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,10,AG
1006,Dondozo,3,2,3,1,1,1,0,4489,0,164,203,16,1,0,2,0,1,0,0,0,0,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,10,Uber
1007,Tatsugiri,1,1,1,3,2,1,0,335,0,141,171,4,1,1,2,0,1,0,0,1,0,1,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,PU
1008,Tatsugiri,1,1,1,3,2,1,0,335,0,141,517,4,1,1,2,0,1,0,0,1,0,1,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,NU
1009,Annihilape,3,2,1,1,2,2,0,299,0,22,203,18,1,0,1,0,1,0,0,1,0,0,0,1,2,0,0,0,3,1,3,3,3,3,3,3,5,Uber
1010,Clodsire,3,1,1,1,2,0,0,1333,0,164,171,1,1,0,2,0,1,0,0,0,1,0,0,1,3,0,1,0,2,0,3,3,3,3,3,3,5,UU
1011,Clodsire,3,1,1,1,2,0,0,1333,0,170,171,1,1,0,2,0,1,0,0,0,1,0,0,1,3,0,2,0,1,0,3,3,3,3,3,3,5,UU
1012,Clodsire,3,1,1,1,2,0,0,1333,0,170,171,16,1,0,2,0,1,0,0,0,1,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,5,AG
1013,Clodsire,3,1,1,1,2,0,0,1333,0,170,171,16,1,0,2,0,1,0,0,0,1,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,5,Uber
1014,Clodsire,3,1,1,1,2,0,0,1333,0,164,171,16,1,0,2,0,1,0,0,1,0,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,5,OU
1015,Farigiraf,3,1,1,2,1,1,0,1927,0,281,203,6,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,ZU
1016,Farigiraf,3,1,1,2,1,1,0,1927,0,281,203,6,0,1,1,0,1,0,0,1,0,0,0,1,3,0,0,3,0,0,3,0,3,3,3,0,18,PU
1017,Dudunsparce,3,2,1,1,1,1,0,1681,0,106,203,13,0,1,3,0,1,1,0,1,0,0,0,1,3,0,3,0,0,0,3,0,3,3,3,3,2,PU
1018,Dudunsparce,3,2,1,1,1,1,0,1681,0,120,203,4,1,0,1,0,1,0,0,0,0,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,5,PU
1019,Dudunsparce,3,2,1,1,1,1,0,1681,0,120,203,2,1,0,1,0,1,0,0,0,1,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,5,PU
1020,Dudunsparce,3,2,1,1,1,1,0,1681,0,106,203,13,0,1,3,0,1,1,0,1,0,0,0,1,3,0,2,0,0,2,3,0,3,3,3,3,2,NU
1021,Kingambit,2,3,3,1,1,1,0,177,0,309,203,8,1,0,1,1,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,OU
1022,Kingambit,2,3,3,1,1,1,0,177,0,309,32,6,1,0,1,1,1,0,0,1,0,0,0,1,2,3,0,0,0,2,3,3,3,3,3,3,0,AG
1023,Kingambit,2,3,3,1,1,1,0,177,0,309,93,1,1,0,1,1,1,0,0,1,0,0,0,1,2,3,0,0,0,2,3,3,3,3,3,3,0,AG
1024,Kingambit,2,3,3,1,1,1,0,177,0,309,32,1,1,0,1,1,1,0,0,1,0,0,0,1,3,3,0,0,0,0,3,3,3,3,3,3,0,Uber
1025,Great Tusk,3,3,3,1,1,1,0,403,0,302,171,16,1,0,2,0,1,1,0,0,1,1,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
1026,Great Tusk,3,3,3,1,1,1,0,403,0,302,328,18,1,0,2,0,1,1,0,0,1,1,0,1,3,0,0,0,0,3,3,3,3,3,3,3,11,OU
1027,Great Tusk,3,3,3,1,1,1,0,403,0,302,39,11,1,0,2,0,1,1,0,1,0,1,0,1,3,0,0,0,0,3,3,3,3,3,3,3,11,OU
1028,Great Tusk,3,3,3,1,1,1,0,403,0,302,59,10,1,0,2,0,1,0,0,0,0,1,0,0,0,3,0,0,0,3,3,3,3,3,3,3,0,Uber
1029,Great Tusk,3,3,3,1,1,1,0,403,0,302,203,10,1,0,2,0,1,0,0,0,1,1,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,Uber
1030,Great Tusk,3,3,3,1,1,1,0,403,0,302,203,10,1,0,2,0,1,0,0,1,0,1,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,Uber
1031,Great Tusk,3,3,3,1,1,1,0,403,0,302,203,4,1,0,1,0,1,1,0,0,1,1,0,1,3,0,3,0,0,0,3,3,3,3,3,3,10,Uber
1032,Scream Tail,3,1,2,1,3,3,0,517,0,302,39,12,0,1,3,0,1,1,0,1,0,0,0,1,1,0,0,3,0,2,3,3,3,3,3,3,24,NU
1033,Scream Tail,3,1,2,1,3,3,0,517,0,302,203,16,0,1,1,1,1,0,0,0,0,0,0,1,3,0,1,0,0,2,3,3,3,3,3,3,24,NU
1034,Scream Tail,3,1,2,1,3,3,0,517,0,302,39,8,0,1,2,0,1,0,0,0,1,0,0,1,3,0,0,0,0,3,3,3,3,3,3,3,24,NU
1035,Brute Bonnet,3,3,2,1,2,1,0,87,0,302,39,1,1,0,2,1,1,1,0,0,0,0,0,0,1,3,0,0,0,2,3,3,3,3,3,3,0,NU
1036,Flutter Mane,1,1,1,3,3,3,0,253,0,302,60,4,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,3,24,Uber
1037,Flutter Mane,1,1,1,3,3,3,0,253,0,302,207,4,0,1,2,0,1,1,0,1,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,Uber
1038,Slither Wing,2,3,1,1,2,1,0,26,0,302,171,6,1,0,2,1,1,1,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,11,UU
1039,Slither Wing,2,3,1,1,2,1,0,26,0,302,39,6,1,0,1,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,UU
1040,Slither Wing,2,3,1,1,2,1,0,26,0,302,18,16,1,0,2,1,1,1,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,0,OU
1041,Slither Wing,2,3,1,1,2,1,0,26,0,302,171,16,1,0,1,1,1,0,1,0,0,0,0,1,3,1,2,0,0,0,3,3,3,3,3,3,10,OU
1042,Sandy Shocks,2,1,2,3,1,2,0,217,0,302,171,8,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,2,0,3,3,0,3,3,3,3,24,UU
1043,Sandy Shocks,2,1,2,3,1,2,0,217,0,302,39,8,0,1,2,0,1,0,0,0,1,0,0,1,2,0,0,2,0,3,3,0,3,3,3,3,24,UU
1044,Sandy Shocks,2,1,2,3,1,2,0,217,0,302,171,11,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,OU
1045,Iron Treads,2,2,3,1,1,2,0,1829,0,304,39,8,1,1,2,0,1,0,0,0,1,1,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,OU
1046,Iron Treads,2,2,3,1,1,2,0,1829,0,304,203,8,1,0,1,0,1,0,0,0,1,1,1,1,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
1047,Iron Treads,2,2,3,1,1,2,0,1829,0,304,203,4,1,0,1,0,1,0,0,0,1,1,1,1,3,0,0,0,3,0,3,3,1,3,3,3,5,Uber
1048,Iron Treads,2,2,3,1,1,2,0,1829,0,304,18,10,1,0,1,0,1,0,0,0,0,1,1,0,0,3,0,0,0,3,3,3,3,3,3,3,11,Uber
1049,Iron Bundle,1,1,2,3,1,3,0,2479,0,304,171,8,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,Uber
1050,Iron Bundle,1,1,2,3,1,3,0,2479,0,304,60,11,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,24,Uber
1051,Iron Hands,3,3,2,1,1,1,0,91,0,304,39,7,1,0,1,0,1,1,0,1,0,0,0,1,0,3,0,0,2,1,3,3,3,3,3,3,0,OU
1052,Iron Jugulis,2,1,1,3,1,2,0,57,0,304,39,10,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,0,3,3,3,3,24,UU
1053,Iron Jugulis,2,1,1,3,1,2,0,57,0,304,39,10,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,OU
1054,Iron Moth,2,1,1,3,3,3,0,731,0,304,39,4,0,1,2,0,1,1,0,0,0,0,0,1,0,0,2,2,0,3,3,3,3,3,3,3,24,OU
1055,Baxcalibur,3,3,2,1,2,1,0,185,0,71,210,4,1,0,2,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,Uber
1056,Morpeko,1,1,1,1,1,2,0,21,0,257,171,1,1,0,1,0,1,0,0,0,0,1,1,1,0,3,0,0,0,3,3,3,3,3,3,3,11,ZU
1057,Morpeko,1,1,1,1,1,2,0,21,0,257,58,1,1,0,1,0,1,0,0,0,0,1,1,1,0,3,0,0,0,3,3,3,3,3,3,3,11,ZU
1058,Terapagos,2,1,1,1,1,1,0,1681,0,312,171,17,1,0,0,0,1,0,0,0,1,1,0,1,3,0,3,0,0,0,3,3,3,3,3,3,10,Uber
1059,Ogerpon-Hearthflame,2,2,1,1,2,3,0,493,0,77,168,6,1,0,2,0,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,Uber
1060,Ogerpon-Wellspring,2,2,1,1,2,3,1,1943,0,170,514,18,1,0,1,0,1,0,1,0,1,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
1061,Ogerpon-Wellspring,2,2,1,1,2,3,0,1943,0,170,514,18,1,0,3,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
1062,Ogerpon-Wellspring,2,2,1,1,2,3,0,1943,0,170,514,18,1,0,2,0,1,1,0,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
1063,Ogerpon-Cornerstone,2,2,1,1,2,3,0,1537,0,142,67,15,1,0,1,0,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
1064,Ogerpon-Cornerstone,2,2,1,1,2,3,1,1537,0,142,67,15,1,0,2,0,1,1,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,UU
1065,Ogerpon-Cornerstone,2,2,1,1,2,3,0,1537,0,142,67,15,1,0,3,0,1,1,0,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,UU
1066,Terapagos,2,1,1,1,1,1,0,1681,0,312,171,17,1,0,0,0,1,0,0,0,1,1,0,1,3,0,3,0,0,0,3,3,3,3,3,3,10,Uber
1067,Mimikyu,1,1,1,1,2,2,0,253,0,194,207,8,1,0,1,1,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,RU
1068,Mimikyu,1,1,1,1,2,2,0,253,0,194,318,18,1,0,2,0,1,0,0,0,0,0,0,1,3,0,3,0,0,0,3,3,3,3,3,3,10,OU
1069,Mimikyu,1,1,1,1,2,2,0,253,0,194,207,8,1,0,1,1,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
1070,Mimikyu,1,1,1,1,2,2,0,253,0,194,207,8,1,0,1,1,1,0,0,1,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,11,UU
1071,Cramorant,1,1,1,1,2,1,0,1273,0,256,171,16,1,1,3,0,1,0,0,0,0,1,0,1,3,0,2,0,1,1,3,3,3,3,3,3,2,PU
1072,Cramorant,1,1,1,1,2,1,0,1273,0,256,171,3,0,1,2,0,1,1,0,0,0,1,0,1,3,0,2,0,0,1,3,3,3,3,3,3,2,NU
1073,Minior,1,2,1,2,1,3,0,1007,0,229,517,9,1,0,2,0,1,1,0,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,ZU
1074,Minior,1,2,1,2,1,3,0,1007,0,229,517,7,1,0,2,0,1,1,0,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,NU
1075,Minior,1,2,1,2,1,3,0,1007,0,229,517,7,1,0,2,0,1,1,0,0,0,0,0,1,0,3,0,0,0,3,3,3,3,3,3,3,0,PU
1076,Ogerpon,2,2,1,1,2,3,1,841,0,22,171,9,1,0,1,0,1,0,1,0,0,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,11,UU
1077,Ogerpon,2,2,1,1,2,3,1,841,0,22,58,9,1,0,2,0,1,1,1,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,11,UU
1078,Ogerpon,2,2,1,1,2,3,1,841,0,22,171,9,1,0,1,0,1,0,1,0,0,0,1,1,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
1079,Ogerpon,2,2,1,1,2,3,1,841,0,22,58,9,1,0,0,0,1,0,1,0,0,0,1,0,0,3,0,0,0,3,3,3,3,3,3,3,11,OU
1080,Palafin,2,1,1,1,1,2,0,4489,0,162,58,18,1,0,1,1,1,1,1,0,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,0,Uber
1081,Palafin,2,1,1,1,1,2,0,4489,0,162,203,4,1,0,1,1,1,1,0,1,0,0,0,1,3,0,0,0,3,0,3,3,3,3,3,3,5,Uber
1082,Meloetta,2,1,1,3,3,2,0,1927,0,120,60,5,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,NU
1083,Meloetta,2,1,1,3,3,2,0,1927,0,120,203,5,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,24,NU
1084,Cramorant,1,1,1,1,2,1,0,1273,0,256,171,16,1,1,3,0,1,0,0,0,0,1,0,1,3,0,2,0,1,1,3,3,3,3,3,3,2,PU
1085,Cramorant,1,1,1,1,2,1,0,1273,0,256,171,3,0,1,2,0,1,1,0,0,0,1,0,1,3,0,2,0,0,1,3,3,3,3,3,3,2,NU
